# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000400000  lambdaPhij= 0.00200000  ungauged  ModAdamMax  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site.
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep
# nIndependentMC = 7007  miniBatchSize = 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run = 1
# nUnits=48  nInitialIterationsPerUnit=0  everyNIterationsPerUnit=10
# initialT = 1.00000  finalT = 1.00000  annealingRate = 0.990000; annealingRate may be adjusted.
# maxExtendedIterations = 1
# minLearningStepsForBestKL = 1744  minLearningSteps = 1836  maxNoLearnings = 91
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 .
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and 97 minibatch ensembles with pseudocounts= 10.0000
#0	0 0	0.0748038 0.715107	0.00000 0.0641222
393	0 1	0.0741638 0.677663	0.00358239 0.0722832
394	0 1	0.0742937 0.678043	0.00361833 0.0722461
395	0 1	0.0717767 0.671906	0.00360053 0.0721491
396	0 1	0.0724302 0.672424	0.00356030 0.0720165
397	0 1	0.0751873 0.681848	0.00360541 0.0721227
398	0 1	0.0725674 0.680800	0.00363578 0.0721443
399	0 1	0.0744167 0.686949	0.00359046 0.0719877
400	0 1	0.0750770 0.681961	0.00357009 0.0719396
401	0 1	0.0712985 0.670158	0.00356504 0.0719152
402	0 1	0.0773635 0.684556	0.00358396 0.0718073
403	0 1	0.0707148 0.669801	0.00356286 0.0717469
404	0 1	0.0775577 0.690484	0.00354602 0.0716655
405	0 1	0.0760547 0.687277	0.00356615 0.0717195
406	0 1	0.0732066 0.673785	0.00356123 0.0717219
407	0 1	0.0653433 0.656602	0.00355548 0.0716931
408	0 1	0.0806645 0.699053	0.00353336 0.0715883
409	0 1	0.0704325 0.670094	0.00357242 0.0715926
410	0 1	0.0737405 0.678604	0.00357572 0.0715120
411	0 1	0.0781823 0.688754	0.00358563 0.0714828
412	0 1	0.0722527 0.668610	0.00356458 0.0714064
413	0 1	0.0719248 0.674811	0.00355091 0.0713434
414	0 1	0.0754493 0.691108	0.00351055 0.0712366
415	0 1	0.0743700 0.674821	0.00350942 0.0712157
416	0 1	0.0706276 0.667565	0.00350051 0.0712043
417	0 1	0.0760552 0.681014	0.00350744 0.0711274
418	0 1	0.0692419 0.668882	0.00347048 0.0710312
419	0 1	0.0706010 0.666616	0.00347323 0.0710256
420	0 1	0.0696828 0.667092	0.00344195 0.0709233
421	0 1	0.0765286 0.688745	0.00347227 0.0710043
422	0 1	0.0746074 0.673000	0.00346425 0.0709438
423	0 1	0.0719921 0.671604	0.00346056 0.0709388
424	0 1	0.0674589 0.653017	0.00346535 0.0708961
425	0 1	0.0751061 0.681999	0.00344714 0.0707889
426	0 1	0.0698934 0.662897	0.00342672 0.0707089
427	0 1	0.0744668 0.678904	0.00342277 0.0707014
428	0 1	0.0717767 0.667465	0.00345734 0.0706900
429	0 1	0.0714908 0.674275	0.00347998 0.0707612
430	0 1	0.0747621 0.680378	0.00349367 0.0707765
431	0 1	0.0729611 0.671637	0.00351950 0.0707009
432	0 1	0.0692514 0.662939	0.00352635 0.0706785
433	0 1	0.0720004 0.675144	0.00349439 0.0705908
434	0 1	0.0724996 0.666818	0.00350597 0.0705565
435	0 1	0.0711304 0.673060	0.00352497 0.0705029
436	0 1	0.0724225 0.667330	0.00353456 0.0704686
437	0 1	0.0766839 0.691275	0.00349888 0.0703461
438	0 1	0.0693822 0.668497	0.00352328 0.0704246
439	0 1	0.0746547 0.679729	0.00351240 0.0703561
440	0 1	0.0779855 0.687612	0.00355113 0.0704374
441	0 1	0.0787837 0.682790	0.00355398 0.0704068
442	0 1	0.0727792 0.670697	0.00354423 0.0703015
443	0 1	0.0795958 0.682160	0.00356816 0.0702982
444	0 1	0.0755955 0.685042	0.00353202 0.0702569
445	0 1	0.0736973 0.676687	0.00353101 0.0703003
446	0 1	0.0738900 0.667569	0.00353122 0.0701842
447	0 1	0.0700166 0.660786	0.00349724 0.0701038
448	0 1	0.0746747 0.677593	0.00348978 0.0699932
449	0 1	0.0753170 0.676767	0.00349236 0.0699114
450	0 1	0.0711033 0.671330	0.00346656 0.0698918
451	0 1	0.0686619 0.661372	0.00344758 0.0697582
452	0 1	0.0737887 0.672917	0.00342446 0.0696378
453	0 1	0.0770497 0.688092	0.00342864 0.0695781
454	0 1	0.0774161 0.682882	0.00341831 0.0694950
455	0 1	0.0706845 0.670676	0.00336988 0.0693935
456	0 1	0.0713937 0.673998	0.00333785 0.0692263
457	0 1	0.0746073 0.682497	0.00330720 0.0692087
458	0 1	0.0722636 0.668905	0.00330541 0.0691510
459	0 1	0.0712703 0.666885	0.00330869 0.0691088
460	0 1	0.0731476 0.672528	0.00328857 0.0690595
461	0 1	0.0800561 0.689837	0.00325426 0.0690015
462	0 1	0.0756340 0.676734	0.00326259 0.0689435
463	0 1	0.0812126 0.691808	0.00329275 0.0689921
464	0 1	0.0763426 0.671317	0.00334401 0.0690546
465	0 1	0.0708618 0.662454	0.00332566 0.0689675
466	0 1	0.0844341 0.700684	0.00338982 0.0690456
467	0 1	0.0793318 0.683385	0.00339516 0.0690306
468	0 1	0.0761853 0.676954	0.00339242 0.0689919
469	0 1	0.0685795 0.669806	0.00338975 0.0689767
470	0 1	0.0807152 0.697456	0.00339241 0.0689385
471	0 1	0.0745328 0.680089	0.00336837 0.0688220
472	0 1	0.0802133 0.691319	0.00339320 0.0688799
473	0 1	0.0727616 0.669522	0.00339170 0.0688204
474	0 1	0.0775488 0.674243	0.00341390 0.0687555
475	0 1	0.0751653 0.671513	0.00340954 0.0686430
476	0 1	0.0733064 0.671365	0.00341338 0.0685845
477	0 1	0.0785648 0.686747	0.00343061 0.0685690
478	0 1	0.0712782 0.667826	0.00341037 0.0685104
479	0 1	0.0771656 0.673149	0.00345766 0.0685773
480	0 1	0.0737511 0.673773	0.00349702 0.0686857
481	0 1	0.0739053 0.677356	0.00351536 0.0686887
482	0 1	0.0707121 0.662917	0.00351274 0.0686328
483	0 1	0.0748513 0.681277	0.00348398 0.0685344
484	0 1	0.0706576 0.668520	0.00348628 0.0684894
485	0 1	0.0758933 0.676939	0.00344101 0.0683195
486	0 1	0.0735767 0.676144	0.00340162 0.0682108
487	0 1	0.0805952 0.689790	0.00342064 0.0682459
488	0 1	0.0822493 0.687492	0.00345373 0.0682557
489	0 1	0.0717302 0.662742	0.00344207 0.0682006
490	0 1	0.0687937 0.664672	0.00339290 0.0680313
491	0 1	0.0732741 0.665619	0.00341401 0.0681295
492	0 1	0.0743086 0.676905	0.00341408 0.0681525
493	0 1	0.0776819 0.675374	0.00346405 0.0682111
494	0 1	0.0710541 0.665407	0.00344826 0.0680631
495	0 1	0.0706231 0.663428	0.00343707 0.0680212
496	0 1	0.0794677 0.692126	0.00346479 0.0680736
497	0 1	0.0700147 0.665846	0.00345106 0.0679724
498	0 1	0.0747304 0.675553	0.00348061 0.0680334
499	0 1	0.0702094 0.667411	0.00346139 0.0679789
500	0 1	0.0735931 0.670579	0.00348132 0.0679903
501	0 1	0.0723338 0.662480	0.00350262 0.0679669
502	0 1	0.0705916 0.664803	0.00345548 0.0678523
503	0 1	0.0745614 0.667844	0.00349700 0.0679275
504	0 1	0.0789800 0.683650	0.00353042 0.0679729
505	0 1	0.0765036 0.682514	0.00352589 0.0678779
506	0 1	0.0763734 0.684329	0.00350804 0.0678304
507	0 1	0.0737043 0.669670	0.00351597 0.0678609
508	0 1	0.0710155 0.662377	0.00348715 0.0677250
509	0 1	0.0764092 0.676840	0.00343681 0.0675783
510	0 1	0.0728489 0.668153	0.00346962 0.0675658
511	0 1	0.0695571 0.660516	0.00347930 0.0675180
512	0 1	0.0695117 0.657719	0.00345482 0.0674133
513	0 1	0.0758924 0.685227	0.00341678 0.0673064
514	0 1	0.0689144 0.665818	0.00337845 0.0672195
515	0 1	0.0685697 0.657804	0.00338126 0.0671596
516	0 1	0.0725752 0.676652	0.00333714 0.0670428
517	0 1	0.0720680 0.674333	0.00332567 0.0669572
518	0 1	0.0745555 0.678663	0.00333109 0.0669496
519	0 1	0.0720884 0.670717	0.00330022 0.0668250
520	0 1	0.0724407 0.669324	0.00330717 0.0668081
521	0 1	0.0706821 0.666191	0.00332359 0.0668568
522	0 1	0.0753387 0.682491	0.00332340 0.0668498
523	0 1	0.0787299 0.687314	0.00329813 0.0666942
524	0 1	0.0740454 0.679256	0.00328557 0.0665927
525	0 1	0.0812644 0.682458	0.00325906 0.0665337
526	0 1	0.0699374 0.665144	0.00320724 0.0663665
527	0 1	0.0801814 0.692086	0.00319085 0.0662140
528	0 1	0.0736024 0.669441	0.00317366 0.0661528
529	0 1	0.0674097 0.654703	0.00317888 0.0661409
530	0 1	0.0763612 0.677386	0.00322572 0.0662022
531	0 1	0.0716177 0.670208	0.00322542 0.0661825
532	0 1	0.0781239 0.677471	0.00324611 0.0661396
533	0 1	0.0784054 0.677675	0.00325855 0.0661357
534	0 1	0.0690757 0.660666	0.00322471 0.0660407
535	0 1	0.0730614 0.664469	0.00322883 0.0659960
536	0 1	0.0651876 0.652693	0.00320033 0.0659711
537	0 1	0.0751707 0.676349	0.00318370 0.0659351
538	0 1	0.0710139 0.663756	0.00313991 0.0658368
539	0 1	0.0797208 0.688227	0.00315396 0.0658326
540	0 1	0.0746858 0.670608	0.00311426 0.0657032
541	0 1	0.0769785 0.675266	0.00312925 0.0656579
542	0 1	0.0793822 0.690787	0.00312168 0.0656211
543	0 1	0.0743153 0.667219	0.00314977 0.0656842
544	0 1	0.0813480 0.683924	0.00314230 0.0656386
545	0 1	0.0756171 0.676743	0.00314495 0.0655937
546	0 1	0.0704442 0.662247	0.00312455 0.0655179
547	0 1	0.0763288 0.677846	0.00313864 0.0654505
548	0 1	0.0719188 0.664910	0.00316253 0.0654723
549	0 1	0.0744208 0.667352	0.00313379 0.0653728
550	0 1	0.0744668 0.674588	0.00314951 0.0653886
551	0 1	0.0711594 0.661993	0.00313742 0.0653746
552	0 1	0.0762783 0.682017	0.00315385 0.0653751
553	0 1	0.0723495 0.658661	0.00311698 0.0652956
554	0 1	0.0750973 0.678537	0.00315609 0.0653462
555	0 1	0.0725115 0.672401	0.00314224 0.0652782
556	0 1	0.0796679 0.684922	0.00311297 0.0651945
557	0 1	0.0664960 0.654837	0.00312851 0.0651654
558	0 1	0.0733062 0.672227	0.00316119 0.0652050
559	0 1	0.0710781 0.665384	0.00316027 0.0651499
560	0 1	0.0721880 0.666286	0.00313051 0.0650950
561	0 1	0.0697519 0.660421	0.00307625 0.0650268
562	0 1	0.0783534 0.681436	0.00307679 0.0649950
563	0 1	0.0726404 0.666807	0.00307852 0.0649779
564	0 1	0.0727503 0.675483	0.00308017 0.0650072
565	0 1	0.0749884 0.674157	0.00308099 0.0649329
566	0 1	0.0742138 0.673428	0.00310503 0.0649488
567	0 1	0.0841721 0.691088	0.00311792 0.0649697
568	0 1	0.0687520 0.659935	0.00307743 0.0648497
569	0 1	0.0700839 0.664823	0.00306390 0.0647324
570	0 1	0.0765257 0.680493	0.00303928 0.0646858
571	0 1	0.0740277 0.672330	0.00299613 0.0645955
572	0 1	0.0732435 0.664440	0.00302701 0.0646846
573	0 1	0.0774197 0.677240	0.00303044 0.0646260
574	0 1	0.0780961 0.687115	0.00300473 0.0645064
575	0 1	0.0720847 0.670599	0.00301142 0.0644930
576	0 1	0.0731436 0.665527	0.00300196 0.0644506
577	0 1	0.0742614 0.677825	0.00295648 0.0643159
578	0 1	0.0763839 0.680995	0.00294857 0.0642989
579	0 1	0.0698386 0.662654	0.00291757 0.0641662
580	0 1	0.0744953 0.677183	0.00290415 0.0640673
581	0 1	0.0749512 0.678167	0.00290483 0.0640022
582	0 1	0.0826950 0.682554	0.00296664 0.0640938
583	0 1	0.0649345 0.653223	0.00297144 0.0640653
584	0 1	0.0738513 0.666710	0.00292894 0.0638674
585	0 1	0.0715093 0.658851	0.00293139 0.0639225
586	0 1	0.0760051 0.667583	0.00290418 0.0638200
587	0 1	0.0678989 0.648791	0.00290528 0.0637898
588	0 1	0.0697945 0.661226	0.00289983 0.0638119
589	0 1	0.0772036 0.675215	0.00289624 0.0637711
590	0 1	0.0716724 0.661629	0.00285713 0.0635685
591	0 1	0.0776814 0.670621	0.00288876 0.0636003
592	0 1	0.0723359 0.663243	0.00288586 0.0635458
593	0 1	0.0741501 0.672544	0.00287917 0.0635741
594	0 1	0.0737641 0.668403	0.00290048 0.0636220
595	0 1	0.0765114 0.675213	0.00291061 0.0635455
596	0 1	0.0726744 0.669622	0.00293518 0.0635335
597	0 1	0.0701085 0.657674	0.00294416 0.0635001
598	0 1	0.0687584 0.660106	0.00294891 0.0634701
599	0 1	0.0802121 0.691657	0.00301661 0.0635464
600	0 1	0.0698407 0.662013	0.00297436 0.0634254
601	0 1	0.0708223 0.658607	0.00296275 0.0633739
602	0 1	0.0729864 0.672111	0.00295195 0.0632313
603	0 1	0.0764896 0.671302	0.00299357 0.0632908
604	0 1	0.0711818 0.664048	0.00302853 0.0632864
605	0 1	0.0715855 0.663860	0.00303745 0.0633421
606	0 1	0.0721729 0.662396	0.00306787 0.0633730
607	0 1	0.0732261 0.672502	0.00302028 0.0632685
608	0 1	0.0751773 0.667125	0.00300763 0.0632090
609	0 1	0.0700218 0.656486	0.00297818 0.0631279
610	0 1	0.0786481 0.683926	0.00303041 0.0632105
611	0 1	0.0673900 0.651012	0.00304279 0.0631456
612	0 1	0.0775977 0.674507	0.00307032 0.0631893
613	0 1	0.0760999 0.670226	0.00309535 0.0631641
614	0 1	0.0736980 0.662671	0.00310609 0.0631476
615	0 1	0.0723676 0.663291	0.00310251 0.0631154
616	0 1	0.0849479 0.698427	0.00310963 0.0630750
617	0 1	0.0749968 0.677597	0.00310536 0.0630175
618	0 1	0.0733043 0.668382	0.00308225 0.0629248
619	0 1	0.0732296 0.660537	0.00308301 0.0628845
620	0 1	0.0732425 0.664287	0.00310132 0.0628966
621	0 1	0.0756336 0.672010	0.00311645 0.0629499
622	0 1	0.0838069 0.693336	0.00314033 0.0629216
623	0 1	0.0715314 0.669171	0.00318803 0.0629769
624	0 1	0.0747354 0.669344	0.00319262 0.0629069
625	0 1	0.0787505 0.679362	0.00320432 0.0628848
626	0 1	0.0711710 0.662728	0.00320781 0.0628133
627	0 1	0.0806535 0.689735	0.00318429 0.0627155
628	0 1	0.0683782 0.660436	0.00317891 0.0626232
629	0 1	0.0800243 0.676832	0.00318496 0.0626476
630	0 1	0.0760352 0.674437	0.00315032 0.0626010
631	0 1	0.0686645 0.660247	0.00318898 0.0626929
632	0 1	0.0712359 0.662036	0.00316419 0.0626192
633	0 1	0.0723481 0.664128	0.00317871 0.0626475
634	0 1	0.0689110 0.654842	0.00316913 0.0626258
635	0 1	0.0752334 0.673551	0.00315599 0.0626010
636	0 1	0.0705975 0.657626	0.00313942 0.0625739
637	0 1	0.0822404 0.688155	0.00317142 0.0626386
638	0 1	0.0739809 0.674233	0.00319785 0.0627010
639	0 1	0.0752212 0.672544	0.00316662 0.0625918
640	0 1	0.0720642 0.668059	0.00319776 0.0626702
641	0 1	0.0732990 0.668463	0.00317527 0.0625586
642	0 1	0.0776540 0.684293	0.00313632 0.0625091
643	0 1	0.0723543 0.667886	0.00313423 0.0624756
644	0 1	0.0653161 0.649583	0.00311096 0.0624947
645	0 1	0.0671633 0.651872	0.00310153 0.0624878
646	0 1	0.0738704 0.673090	0.00311894 0.0625850
647	0 1	0.0727309 0.664695	0.00306764 0.0624536
648	0 1	0.0773007 0.678800	0.00305642 0.0623527
649	0 1	0.0765970 0.672073	0.00304139 0.0622931
650	0 1	0.0692057 0.660156	0.00306311 0.0623501
651	0 1	0.0772771 0.683024	0.00307870 0.0623861
652	0 1	0.0720812 0.668024	0.00305898 0.0623408
653	0 1	0.0666410 0.643834	0.00309685 0.0624474
654	0 1	0.0678973 0.657490	0.00306512 0.0623777
655	0 1	0.0704721 0.662644	0.00301972 0.0623655
656	0 1	0.0720853 0.663614	0.00301868 0.0623762
657	0 1	0.0703937 0.657384	0.00298509 0.0622629
658	0 1	0.0754999 0.672013	0.00299440 0.0621954
659	0 1	0.0779585 0.672869	0.00302857 0.0621888
660	0 1	0.0690811 0.657603	0.00299671 0.0621067
661	0 1	0.0818569 0.695112	0.00299154 0.0620895
662	0 1	0.0783723 0.687299	0.00298104 0.0620439
663	0 1	0.0726044 0.661625	0.00294874 0.0619265
664	0 1	0.0746050 0.660139	0.00292573 0.0618502
665	0 1	0.0666001 0.654261	0.00292649 0.0618815
666	0 1	0.0740703 0.664893	0.00291967 0.0618328
667	0 1	0.0716841 0.667097	0.00291238 0.0617885
668	0 1	0.0709473 0.655982	0.00292096 0.0617575
669	0 1	0.0702358 0.661032	0.00291063 0.0616967
670	0 1	0.0734657 0.669201	0.00289201 0.0616595
671	0 1	0.0807919 0.680406	0.00291733 0.0617074
672	0 1	0.0783398 0.682264	0.00294718 0.0617235
673	0 1	0.0689830 0.654054	0.00291484 0.0616597
674	0 1	0.0756223 0.662986	0.00295973 0.0616935
675	0 1	0.0847965 0.689836	0.00296165 0.0616020
676	0 1	0.0752975 0.675783	0.00298215 0.0616405
677	0 1	0.0721343 0.665115	0.00303774 0.0616913
678	0 1	0.0704242 0.663442	0.00305274 0.0617667
679	0 1	0.0689731 0.652712	0.00306601 0.0618055
680	0 1	0.0846356 0.697631	0.00307124 0.0618021
681	0 1	0.0687441 0.651644	0.00306362 0.0617405
682	0 1	0.0656341 0.648228	0.00305019 0.0616618
683	0 1	0.0748471 0.668413	0.00307355 0.0616680
684	0 1	0.0755117 0.672542	0.00306823 0.0616310
685	0 1	0.0701764 0.660988	0.00305750 0.0615998
686	0 1	0.0756148 0.671380	0.00308974 0.0616052
687	0 1	0.0746740 0.664622	0.00310513 0.0616522
688	0 1	0.0724504 0.664935	0.00306355 0.0615821
689	0 1	0.0747540 0.664664	0.00303788 0.0614966
690	0 1	0.0687976 0.656275	0.00304481 0.0615224
691	0 1	0.0701368 0.662882	0.00301741 0.0614412
692	0 1	0.0756521 0.665202	0.00296324 0.0612570
693	0 1	0.0686741 0.648410	0.00295435 0.0612324
694	0 1	0.0735246 0.670811	0.00291529 0.0610792
695	0 1	0.0820476 0.693097	0.00294051 0.0611059
696	0 1	0.0750623 0.667961	0.00290815 0.0610800
697	0 1	0.0739674 0.671126	0.00292661 0.0610568
698	0 1	0.0657959 0.644625	0.00292851 0.0610840
699	0 1	0.0683964 0.654206	0.00292403 0.0610752
700	0 1	0.0761792 0.672303	0.00289518 0.0609445
701	0 1	0.0701426 0.656513	0.00282715 0.0608057
702	0 1	0.0671386 0.645519	0.00282051 0.0607508
703	0 1	0.0740907 0.666933	0.00276823 0.0605597
704	0 1	0.0739613 0.666596	0.00279430 0.0605561
705	0 1	0.0728226 0.661545	0.00282358 0.0605650
706	0 1	0.0752814 0.671580	0.00283699 0.0605285
707	0 1	0.0753143 0.672499	0.00283477 0.0605472
708	0 1	0.0720819 0.664572	0.00284496 0.0605306
709	0 1	0.0802053 0.678585	0.00280267 0.0604168
710	0 1	0.0722999 0.661648	0.00281419 0.0603659
711	0 1	0.0724217 0.662226	0.00282278 0.0604250
712	0 1	0.0674317 0.657929	0.00282603 0.0603996
713	0 1	0.0701669 0.656478	0.00280925 0.0603553
714	0 1	0.0755180 0.671731	0.00280483 0.0603252
715	0 1	0.0738766 0.664024	0.00284214 0.0603348
716	0 1	0.0725464 0.663482	0.00283221 0.0603003
717	0 1	0.0739660 0.662067	0.00281911 0.0602752
718	0 1	0.0713337 0.665373	0.00285247 0.0603281
719	0 1	0.0798838 0.691355	0.00281039 0.0602783
720	0 1	0.0689280 0.662628	0.00276060 0.0601870
721	0 1	0.0724782 0.660163	0.00279253 0.0602157
722	0 1	0.0754063 0.667879	0.00277014 0.0601578
723	0 1	0.0716264 0.659276	0.00277996 0.0601566
724	0 1	0.0729265 0.669744	0.00276099 0.0601267
725	0 1	0.0793599 0.684164	0.00274486 0.0600849
726	0 1	0.0770841 0.676606	0.00274108 0.0601026
727	0 1	0.0715946 0.661692	0.00273431 0.0600763
728	0 1	0.0664370 0.647753	0.00271386 0.0600642
729	0 1	0.0838009 0.684493	0.00273055 0.0599883
730	0 1	0.0744237 0.676010	0.00271545 0.0599788
731	0 1	0.0791427 0.680784	0.00271777 0.0598963
732	0 1	0.0775584 0.677732	0.00272692 0.0598952
733	0 1	0.0781048 0.673338	0.00272107 0.0598464
734	0 1	0.0676627 0.650024	0.00269076 0.0598098
735	0 1	0.0759768 0.673468	0.00270606 0.0597964
736	0 1	0.0670104 0.646884	0.00270051 0.0597602
737	0 1	0.0719708 0.661107	0.00267393 0.0596750
738	0 1	0.0751166 0.668074	0.00269324 0.0596965
739	0 1	0.0722324 0.659069	0.00269831 0.0596783
740	0 1	0.0705131 0.661403	0.00267805 0.0596067
741	0 1	0.0698225 0.663953	0.00267087 0.0595346
742	0 1	0.0778907 0.676390	0.00269410 0.0595102
743	0 1	0.0783172 0.679636	0.00269106 0.0594443
744	0 1	0.0679234 0.650021	0.00269732 0.0594466
745	0 1	0.0722557 0.666005	0.00271480 0.0595217
746	0 1	0.0712474 0.663477	0.00273738 0.0594878
747	0 1	0.0702057 0.650332	0.00272220 0.0593506
748	0 1	0.0759590 0.666693	0.00270223 0.0592368
749	0 1	0.0749499 0.666250	0.00273023 0.0592721
750	0 1	0.0681513 0.644663	0.00271503 0.0592403
751	0 1	0.0722087 0.661899	0.00274617 0.0592973
752	0 1	0.0753145 0.669432	0.00277663 0.0592933
753	0 1	0.0727734 0.662253	0.00275173 0.0591226
754	0 1	0.0759490 0.667778	0.00276235 0.0591914
755	0 1	0.0748592 0.670085	0.00277801 0.0591841
756	0 1	0.0787358 0.671824	0.00278705 0.0591924
757	0 1	0.0684308 0.651547	0.00278685 0.0591973
758	0 1	0.0686489 0.653666	0.00277361 0.0591159
759	0 1	0.0702049 0.659629	0.00275636 0.0590347
760	0 1	0.0713872 0.657962	0.00272969 0.0589215
761	0 1	0.0784260 0.679051	0.00271519 0.0588506
762	0 1	0.0733449 0.661943	0.00277034 0.0589393
763	0 1	0.0740958 0.668516	0.00278027 0.0589041
764	0 1	0.0714328 0.666935	0.00278618 0.0588785
765	0 1	0.0745039 0.674545	0.00279015 0.0588863
766	0 1	0.0707201 0.657879	0.00277223 0.0588309
767	0 1	0.0753710 0.659221	0.00276566 0.0588294
768	0 1	0.0739183 0.664557	0.00276872 0.0588278
769	0 1	0.0799198 0.678334	0.00273580 0.0587718
770	0 1	0.0688008 0.657236	0.00271658 0.0587464
771	0 1	0.0840213 0.686780	0.00270848 0.0587613
772	0 1	0.0661965 0.650929	0.00268394 0.0587189
773	0 1	0.0653618 0.653847	0.00265972 0.0586202
774	0 1	0.0750004 0.661645	0.00265409 0.0585259
775	0 1	0.0706476 0.661820	0.00265660 0.0585172
776	0 1	0.0760336 0.672608	0.00261784 0.0584086
777	0 1	0.0745842 0.668486	0.00262297 0.0584137
778	0 1	0.0724749 0.664314	0.00260316 0.0583198
779	0 1	0.0695647 0.653114	0.00259072 0.0582864
780	0 1	0.0746572 0.667931	0.00254988 0.0581503
781	0 1	0.0737841 0.667068	0.00255156 0.0581225
782	0 1	0.0791423 0.674362	0.00259126 0.0581743
783	0 1	0.0681875 0.649518	0.00259843 0.0582177
784	0 1	0.0697004 0.653814	0.00258083 0.0581944
785	0 1	0.0743843 0.665988	0.00260391 0.0582237
786	0 1	0.0692665 0.652436	0.00260458 0.0582471
787	0 1	0.0653052 0.646891	0.00258800 0.0582093
788	0 1	0.0778928 0.672307	0.00260192 0.0581565
789	0 1	0.0707003 0.654022	0.00262625 0.0581661
790	0 1	0.0688607 0.662480	0.00259758 0.0581112
791	0 1	0.0824078 0.685352	0.00264087 0.0581875
792	0 1	0.0762063 0.670079	0.00263987 0.0582049
793	0 1	0.0757189 0.667327	0.00262226 0.0581508
794	0 1	0.0725147 0.667795	0.00257352 0.0580671
795	0 1	0.0687033 0.653287	0.00255757 0.0580321
796	0 1	0.0841451 0.681509	0.00255291 0.0579672
797	0 1	0.0759328 0.673591	0.00254437 0.0580099
798	0 1	0.0751728 0.667263	0.00253355 0.0579037
799	0 1	0.0712261 0.656579	0.00253751 0.0578964
800	0 1	0.0690749 0.654475	0.00255277 0.0579388
801	0 1	0.0796788 0.675801	0.00255017 0.0579233
802	0 1	0.0748546 0.667305	0.00253965 0.0578533
803	0 1	0.0714899 0.662344	0.00253867 0.0578759
804	0 1	0.0736452 0.668947	0.00254300 0.0578491
805	0 1	0.0707348 0.654009	0.00254647 0.0578484
806	0 1	0.0679534 0.653184	0.00253109 0.0577802
807	0 1	0.0747386 0.662898	0.00249308 0.0577085
808	0 1	0.0771635 0.671872	0.00247393 0.0576454
809	0 1	0.0728118 0.666287	0.00246374 0.0575702
810	0 1	0.0823524 0.681152	0.00251826 0.0576515
811	0 1	0.0718108 0.662070	0.00250883 0.0575960
812	0 1	0.0688803 0.649016	0.00250854 0.0576771
813	0 1	0.0701823 0.660094	0.00250724 0.0576291
814	0 1	0.0777284 0.675031	0.00252482 0.0576560
815	0 1	0.0734384 0.664208	0.00248030 0.0575248
816	0 1	0.0693732 0.660785	0.00249537 0.0574486
817	0 1	0.0762590 0.672289	0.00250525 0.0574497
818	0 1	0.0737041 0.669024	0.00247479 0.0573552
819	0 1	0.0797245 0.676218	0.00250502 0.0575040
820	0 1	0.0690726 0.656852	0.00246994 0.0573159
821	0 1	0.0681867 0.648016	0.00244445 0.0572101
822	0 1	0.0705703 0.656208	0.00245847 0.0571903
823	0 1	0.0797614 0.672443	0.00245138 0.0571564
824	0 1	0.0752445 0.672217	0.00247190 0.0571696
825	0 1	0.0717625 0.664768	0.00247133 0.0570937
826	0 1	0.0725429 0.662546	0.00243992 0.0570050
827	0 1	0.0733488 0.657890	0.00244635 0.0569506
828	0 1	0.0779292 0.670441	0.00247197 0.0570205
829	0 1	0.0723816 0.665470	0.00246227 0.0569903
830	0 1	0.0693315 0.650100	0.00249290 0.0570071
831	0 1	0.0743167 0.666390	0.00252111 0.0570264
832	0 1	0.0730428 0.662004	0.00251345 0.0569885
833	0 1	0.0744905 0.670324	0.00252142 0.0569271
834	0 1	0.0778635 0.683400	0.00248614 0.0568784
835	0 1	0.0722676 0.658554	0.00247938 0.0568655
836	0 1	0.0709019 0.659850	0.00250127 0.0568358
837	0 1	0.0748508 0.665329	0.00252060 0.0568539
838	0 1	0.0704257 0.652778	0.00252796 0.0569014
839	0 1	0.0721049 0.659894	0.00249839 0.0568448
840	0 1	0.0697004 0.662418	0.00247722 0.0568372
841	0 1	0.0724461 0.664971	0.00247863 0.0568032
842	0 1	0.0735452 0.661274	0.00247480 0.0567864
843	0 1	0.0782397 0.675646	0.00245762 0.0567773
844	0 1	0.0778174 0.667450	0.00244585 0.0567886
845	0 1	0.0677225 0.652807	0.00243492 0.0567950
846	0 1	0.0746758 0.658387	0.00243007 0.0568255
847	0 1	0.0743442 0.661263	0.00243540 0.0567842
848	0 1	0.0859486 0.690511	0.00242276 0.0566995
849	0 1	0.0780499 0.671151	0.00243039 0.0567242
850	0 1	0.0737543 0.662811	0.00242360 0.0566655
851	0 1	0.0802489 0.683232	0.00243700 0.0566314
