# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000500000  lambdaPhij= 0.00200000  ungauged  ModAdam  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.0100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site; pseudoNCountsForhia= 10.0
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep  with pseudoNCountsForProposedPia= 10.0
# nIndependentMC= 7007  miniBatchSize= 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run: 1
# nUnits= 48  nInitialIterationsPerUnit= 0  everyNIterationsPerUnit= 10
# initialT= 1.00000  finalT= 1.00000  annealingRate= 0.990000 ; annealingRate may be adjusted.
# maxExtendedIterations= 1
# minLearningStepsForBestKL= 3876  minLearningSteps= 1836  maxNoLearnings= 204
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 ,
# with the corrections, pseudoNCountsForBM= 0.0 , to avoid 0-counts.
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and those over 97 minibatch ensembles with pseudoNCountsForKL= 1.00000
#0	0 0	0.0975072 1.19667	0.00000 0.0648353
3742	0 1	0.0931033 1.10065	0.00209539 0.0332452
3743	0 1	0.102295 1.12183	0.00208865 0.0332026
3744	0 1	0.0934122 1.11719	0.00210498 0.0332966
3745	0 1	0.0949897 1.09113	0.00210146 0.0333108
3746	0 1	0.0976889 1.13478	0.00211390 0.0333459
3747	0 1	0.105467 1.09415	0.00209370 0.0333232
3748	0 1	0.102210 1.09784	0.00207493 0.0332074
3749	0 1	0.102608 1.12450	0.00207706 0.0331779
3750	0 1	0.0918941 1.09403	0.00208099 0.0331839
3751	0 1	0.0889513 1.09049	0.00207106 0.0331503
3752	0 1	0.103219 1.09585	0.00207955 0.0331338
3753	0 1	0.0951233 1.10494	0.00210852 0.0331409
3754	0 1	0.115573 1.14361	0.00210521 0.0331521
3755	0 1	0.101781 1.12253	0.00211541 0.0331692
3756	0 1	0.0997716 1.11501	0.00214480 0.0331721
3757	0 1	0.109416 1.11342	0.00214710 0.0331869
3758	0 1	0.106253 1.13284	0.00215225 0.0331545
3759	0 1	0.0913185 1.09220	0.00214875 0.0331651
3760	0 1	0.0982876 1.12313	0.00214140 0.0331491
3761	0 1	0.100140 1.09734	0.00214466 0.0331401
3762	0 1	0.102583 1.12722	0.00213559 0.0331504
3763	0 1	0.111215 1.12429	0.00214765 0.0331911
3764	0 1	0.100025 1.10638	0.00214539 0.0331645
3765	0 1	0.103812 1.12331	0.00214108 0.0331889
3766	0 1	0.0987211 1.09411	0.00215560 0.0331873
3767	0 1	0.0954859 1.10376	0.00217278 0.0331801
3768	0 1	0.103486 1.11339	0.00217288 0.0332103
3769	0 1	0.110684 1.12047	0.00220514 0.0333064
3770	0 1	0.107805 1.13462	0.00222230 0.0333958
3771	0 1	0.0985263 1.11034	0.00225817 0.0334428
3772	0 1	0.104167 1.11759	0.00225259 0.0334401
3773	0 1	0.115471 1.13160	0.00224010 0.0334188
3774	0 1	0.103066 1.11408	0.00223692 0.0334160
3775	0 1	0.107930 1.13834	0.00224719 0.0334213
3776	0 1	0.0942840 1.10581	0.00223897 0.0334108
3777	0 1	0.0954475 1.09754	0.00224249 0.0334326
3778	0 1	0.111074 1.11206	0.00222979 0.0333741
3779	0 1	0.105506 1.11379	0.00222437 0.0333663
3780	0 1	0.103707 1.11608	0.00221278 0.0333858
3781	0 1	0.0909309 1.09023	0.00222279 0.0333807
3782	0 1	0.103180 1.10173	0.00221661 0.0333691
3783	0 1	0.105949 1.10921	0.00221660 0.0333860
3784	0 1	0.103649 1.10288	0.00222049 0.0334291
3785	0 1	0.114174 1.11847	0.00223781 0.0334407
3786	0 1	0.105395 1.12985	0.00223302 0.0334467
3787	0 1	0.111878 1.15440	0.00223522 0.0334388
3788	0 1	0.0989910 1.10808	0.00223967 0.0334421
3789	0 1	0.0982428 1.09176	0.00223890 0.0334271
3790	0 1	0.101982 1.10567	0.00226612 0.0334664
3791	0 1	0.0999571 1.10738	0.00224604 0.0334859
3792	0 1	0.0924926 1.08947	0.00224673 0.0334839
3793	0 1	0.0994885 1.09921	0.00224973 0.0334704
3794	0 1	0.0962259 1.09175	0.00225172 0.0334104
3795	0 1	0.0930999 1.09305	0.00225526 0.0334237
3796	0 1	0.0993687 1.10137	0.00226184 0.0334589
3797	0 1	0.0983138 1.11064	0.00224769 0.0334315
3798	0 1	0.0976950 1.09860	0.00226243 0.0334313
3799	0 1	0.100796 1.11024	0.00227373 0.0334879
3800	0 1	0.101115 1.09728	0.00226640 0.0334762
3801	0 1	0.0926762 1.10021	0.00222629 0.0333936
3802	0 1	0.108519 1.13021	0.00222450 0.0333489
3803	0 1	0.0974430 1.10475	0.00223962 0.0333516
3804	0 1	0.0866228 1.07273	0.00223998 0.0333674
3805	0 1	0.103947 1.10791	0.00223933 0.0333796
3806	0 1	0.0944744 1.08701	0.00225755 0.0334105
3807	0 1	0.0932827 1.08717	0.00224630 0.0333599
3808	0 1	0.103233 1.10851	0.00224226 0.0333579
3809	0 1	0.110461 1.12560	0.00226443 0.0334612
3810	0 1	0.107932 1.11542	0.00222832 0.0334016
3811	0 1	0.0952224 1.13648	0.00226019 0.0334285
3812	0 1	0.0994268 1.10160	0.00226804 0.0334239
3813	0 1	0.113710 1.12768	0.00224663 0.0333890
3814	0 1	0.0986379 1.10600	0.00223192 0.0334104
3815	0 1	0.0989106 1.09423	0.00222695 0.0334360
3816	0 1	0.0964036 1.09603	0.00221303 0.0333686
3817	0 1	0.108918 1.12550	0.00223066 0.0334099
3818	0 1	0.0913328 1.10537	0.00225687 0.0334396
3819	0 1	0.113544 1.12003	0.00227460 0.0335166
3820	0 1	0.112547 1.12464	0.00228503 0.0335306
3821	0 1	0.0980599 1.11662	0.00224960 0.0334251
3822	0 1	0.104907 1.10410	0.00225076 0.0334038
3823	0 1	0.0914085 1.08418	0.00224791 0.0333808
3824	0 1	0.109522 1.12244	0.00223165 0.0333635
3825	0 1	0.101668 1.10249	0.00223366 0.0333737
3826	0 1	0.100300 1.10311	0.00225864 0.0334296
3827	0 1	0.0937448 1.08335	0.00228819 0.0334631
3828	0 1	0.110444 1.15231	0.00229098 0.0334831
3829	0 1	0.0982305 1.11344	0.00228180 0.0334963
3830	0 1	0.106600 1.12097	0.00230151 0.0334810
3831	0 1	0.103354 1.12968	0.00229655 0.0335368
3832	0 1	0.118124 1.15110	0.00229840 0.0335102
3833	0 1	0.104307 1.10111	0.00229639 0.0335039
3834	0 1	0.107790 1.11884	0.00229603 0.0335174
3835	0 1	0.100947 1.13353	0.00231649 0.0335599
3836	0 1	0.102191 1.11152	0.00229049 0.0335172
3837	0 1	0.0917618 1.10066	0.00228499 0.0335213
3838	0 1	0.106186 1.10518	0.00227741 0.0335436
3839	0 1	0.108930 1.14716	0.00226792 0.0335567
3840	0 1	0.0959950 1.09596	0.00225403 0.0334967
3841	0 1	0.0963565 1.10958	0.00225613 0.0335647
3842	0 1	0.0925528 1.08132	0.00224876 0.0335697
3843	0 1	0.105837 1.13139	0.00220763 0.0335455
3844	0 1	0.0976800 1.10462	0.00220759 0.0335352
3845	0 1	0.103051 1.11056	0.00219293 0.0335260
3846	0 1	0.104741 1.13879	0.00219503 0.0335278
3847	0 1	0.100515 1.11320	0.00219669 0.0334980
3848	0 1	0.0925318 1.09693	0.00221532 0.0335287
3849	0 1	0.0928797 1.08778	0.00221647 0.0335310
3850	0 1	0.0947766 1.09792	0.00219424 0.0335550
3851	0 1	0.103489 1.13118	0.00219914 0.0336070
3852	0 1	0.103768 1.12361	0.00220017 0.0336399
3853	0 1	0.0965936 1.11588	0.00219104 0.0335600
3854	0 1	0.104152 1.12707	0.00219992 0.0335320
3855	0 1	0.0977361 1.09000	0.00218818 0.0335575
3856	0 1	0.109989 1.14296	0.00218465 0.0335483
3857	0 1	0.0990792 1.09136	0.00218544 0.0335387
3858	0 1	0.102158 1.11543	0.00219142 0.0335775
3859	0 1	0.113297 1.13096	0.00218700 0.0336308
3860	0 1	0.107517 1.13738	0.00221803 0.0337082
3861	0 1	0.101950 1.09564	0.00220731 0.0337202
3862	0 1	0.105906 1.11857	0.00220291 0.0337343
3863	0 1	0.107901 1.12982	0.00221372 0.0337223
3864	0 1	0.105543 1.11550	0.00219748 0.0337644
3865	0 1	0.107509 1.11859	0.00221358 0.0337841
3866	0 1	0.0967279 1.09763	0.00220428 0.0337268
3867	0 1	0.104711 1.11654	0.00218270 0.0336105
3868	0 1	0.104403 1.11865	0.00218944 0.0335502
3869	0 1	0.102435 1.10030	0.00220235 0.0335298
3870	0 1	0.0908497 1.08315	0.00221509 0.0335612
3871	0 1	0.0994217 1.11653	0.00221210 0.0335423
3872	0 1	0.0981841 1.10383	0.00220632 0.0335564
3873	0 1	0.102980 1.12170	0.00219694 0.0335370
3874	0 1	0.0971493 1.10969	0.00219744 0.0335401
3875	0 1	0.105349 1.11456	0.00220534 0.0335126
3876	0 1	0.0903716 1.09405	0.00221630 0.0335061
3877	0 1	0.0983945 1.10458	0.00224780 0.0335631
3878	0 1	0.105994 1.12395	0.00225202 0.0335533
3879	0 1	0.103505 1.12706	0.00225387 0.0335660
3880	0 1	0.114564 1.13724	0.00224258 0.0335870
3881	0 1	0.100141 1.09978	0.00226585 0.0336323
3882	0 1	0.100900 1.11056	0.00226366 0.0336552
3883	0 1	0.104623 1.12065	0.00225972 0.0336971
3884	0 1	0.106619 1.11193	0.00223612 0.0337080
3885	0 1	0.107181 1.11092	0.00223592 0.0337630
3886	0 1	0.103941 1.11581	0.00223362 0.0337797
3887	0 1	0.0977942 1.09076	0.00223414 0.0337543
3888	0 1	0.0937596 1.09011	0.00226392 0.0337922
3889	0 1	0.105275 1.10161	0.00227816 0.0337895
3890	0 1	0.102082 1.10415	0.00228486 0.0337730
3891	0 1	0.102512 1.11125	0.00229682 0.0337597
3892	0 1	0.107648 1.13204	0.00230653 0.0337832
3893	0 1	0.107306 1.12380	0.00231443 0.0338323
3894	0 1	0.103407 1.12199	0.00232119 0.0337870
3895	0 1	0.0996985 1.11752	0.00233777 0.0338027
3896	0 1	0.112361 1.12781	0.00235513 0.0338369
3897	0 1	0.107757 1.13582	0.00237971 0.0339040
3898	0 1	0.0887189 1.07536	0.00239400 0.0339335
3899	0 1	0.100672 1.12804	0.00237517 0.0338895
3900	0 1	0.117763 1.13044	0.00236935 0.0338737
3901	0 1	0.114142 1.12349	0.00236198 0.0338666
3902	0 1	0.122709 1.16119	0.00235413 0.0338151
3903	0 1	0.109092 1.11242	0.00234708 0.0338104
3904	0 1	0.104556 1.12301	0.00236054 0.0338553
3905	0 1	0.110627 1.12326	0.00237032 0.0339193
3906	0 1	0.114180 1.14673	0.00238113 0.0339133
3907	0 1	0.105657 1.11628	0.00238622 0.0339938
3908	0 1	0.101303 1.11741	0.00237117 0.0339880
3909	0 1	0.102595 1.12494	0.00238853 0.0340192
3910	0 1	0.113467 1.13757	0.00239698 0.0339678
3911	0 1	0.101300 1.13596	0.00241819 0.0340328
3912	0 1	0.104238 1.12045	0.00241569 0.0340352
3913	0 1	0.0953763 1.09342	0.00240607 0.0339795
3914	0 1	0.0952189 1.08728	0.00239296 0.0340060
3915	0 1	0.110529 1.14222	0.00238957 0.0339657
3916	0 1	0.105315 1.13332	0.00240112 0.0339536
3917	0 1	0.0887800 1.08575	0.00239828 0.0339413
3918	0 1	0.0873027 1.06717	0.00238890 0.0339692
3919	0 1	0.100445 1.11916	0.00239040 0.0339671
3920	0 1	0.0901789 1.08154	0.00239788 0.0339617
3921	0 1	0.0956487 1.11786	0.00240207 0.0339739
3922	0 1	0.0990257 1.10473	0.00240436 0.0340120
3923	0 1	0.103693 1.10091	0.00240844 0.0340364
3924	0 1	0.0920778 1.07693	0.00240608 0.0340441
3925	0 1	0.0917071 1.08944	0.00240912 0.0340527
3926	0 1	0.0975307 1.09598	0.00241192 0.0340700
3927	0 1	0.0952296 1.10315	0.00241511 0.0340754
3928	0 1	0.114457 1.13996	0.00244117 0.0341522
3929	0 1	0.111258 1.13274	0.00244825 0.0341144
3930	0 1	0.100210 1.11814	0.00243744 0.0341035
3931	0 1	0.100153 1.12659	0.00242962 0.0341106
3932	0 1	0.108580 1.12533	0.00242465 0.0341608
3933	0 1	0.0997768 1.11841	0.00243672 0.0341612
3934	0 1	0.0966963 1.10337	0.00245530 0.0341646
3935	0 1	0.0930486 1.10161	0.00247011 0.0341902
3936	0 1	0.101523 1.09355	0.00249050 0.0342176
3937	0 1	0.0919403 1.10049	0.00249587 0.0341944
3938	0 1	0.104352 1.09926	0.00250219 0.0341767
3939	0 1	0.0990573 1.12142	0.00249304 0.0341165
3940	0 1	0.106588 1.11057	0.00251637 0.0341177
3941	0 1	0.113531 1.12170	0.00250756 0.0340808
3942	0 1	0.102081 1.11425	0.00249906 0.0340284
3943	0 1	0.0871219 1.08739	0.00250672 0.0340118
3944	0 1	0.0919858 1.07296	0.00249996 0.0339823
3945	0 1	0.0900314 1.08737	0.00248779 0.0340184
3946	0 1	0.0956305 1.10561	0.00248138 0.0339888
3947	0 1	0.0897019 1.09854	0.00248954 0.0339788
3948	0 1	0.102938 1.11880	0.00247036 0.0338782
3949	0 1	0.0907538 1.07986	0.00247251 0.0338552
3950	0 1	0.101084 1.09749	0.00248702 0.0338683
3951	0 1	0.102950 1.10942	0.00246574 0.0338141
3952	0 1	0.100302 1.13906	0.00248249 0.0337775
3953	0 1	0.0917033 1.08850	0.00249677 0.0338530
3954	0 1	0.106533 1.12546	0.00249146 0.0338271
3955	0 1	0.0945471 1.08508	0.00249691 0.0338887
3956	0 1	0.101762 1.11038	0.00247980 0.0338355
3957	0 1	0.100697 1.12273	0.00246463 0.0337766
3958	0 1	0.106590 1.12562	0.00247581 0.0337725
3959	0 1	0.101632 1.10873	0.00246518 0.0337054
3960	0 1	0.0941954 1.10905	0.00248100 0.0337579
3961	0 1	0.103156 1.12961	0.00251051 0.0337333
3962	0 1	0.103974 1.10478	0.00250980 0.0337263
3963	0 1	0.102806 1.13222	0.00250756 0.0337275
3964	0 1	0.102349 1.10222	0.00250549 0.0336675
3965	0 1	0.0952413 1.10481	0.00251839 0.0337250
3966	0 1	0.101894 1.11592	0.00249987 0.0336708
3967	0 1	0.106071 1.12615	0.00245709 0.0336437
3968	0 1	0.0976527 1.10502	0.00244201 0.0336330
3969	0 1	0.0982555 1.10642	0.00244913 0.0336230
3970	0 1	0.0996385 1.11831	0.00246141 0.0336187
3971	0 1	0.107170 1.11251	0.00246916 0.0336384
3972	0 1	0.101723 1.10828	0.00245690 0.0336284
3973	0 1	0.0964024 1.11640	0.00246065 0.0336787
3974	0 1	0.108017 1.12267	0.00246231 0.0337010
3975	0 1	0.0984218 1.11293	0.00247715 0.0337526
3976	0 1	0.105693 1.12900	0.00248474 0.0338175
3977	0 1	0.0944997 1.09612	0.00249989 0.0338567
3978	0 1	0.0954603 1.08671	0.00249520 0.0338525
3979	0 1	0.110866 1.12314	0.00250203 0.0338944
3980	0 1	0.0952951 1.10291	0.00250443 0.0338973
3981	0 1	0.0928218 1.09259	0.00251617 0.0339136
3982	0 1	0.105843 1.09899	0.00250943 0.0339169
3983	0 1	0.102874 1.11978	0.00250370 0.0339272
3984	0 1	0.0987471 1.08975	0.00251531 0.0339940
3985	0 1	0.0889710 1.08281	0.00250090 0.0339762
3986	0 1	0.0906919 1.10562	0.00250014 0.0340089
3987	0 1	0.101555 1.12212	0.00249569 0.0340744
3988	0 1	0.0957651 1.08694	0.00248394 0.0340312
3989	0 1	0.0981946 1.11904	0.00249785 0.0340625
3990	0 1	0.111496 1.11496	0.00251309 0.0341000
3991	0 1	0.104903 1.11549	0.00252804 0.0341420
3992	0 1	0.115612 1.14026	0.00250871 0.0341621
3993	0 1	0.0993254 1.13182	0.00250736 0.0341029
3994	0 1	0.0944109 1.09407	0.00249486 0.0341003
3995	0 1	0.0947319 1.09133	0.00248256 0.0340319
3996	0 1	0.110937 1.14131	0.00248066 0.0340459
3997	0 1	0.0950161 1.09893	0.00248861 0.0341038
3998	0 1	0.101480 1.11459	0.00250983 0.0340909
3999	0 1	0.109051 1.12638	0.00250306 0.0340012
4000	0 1	0.0916881 1.10579	0.00252398 0.0340311
4001	0 1	0.106120 1.13818	0.00251002 0.0339388
4002	0 1	0.113656 1.11826	0.00250144 0.0338954
4003	0 1	0.121555 1.16134	0.00249023 0.0339243
4004	0 1	0.0981062 1.13299	0.00249380 0.0338939
4005	0 1	0.105531 1.13130	0.00249030 0.0338549
4006	0 1	0.0918244 1.09539	0.00249893 0.0338147
4007	0 1	0.105521 1.13401	0.00246198 0.0337738
4008	0 1	0.0953077 1.09724	0.00246380 0.0337494
4009	0 1	0.103512 1.12420	0.00246672 0.0337634
4010	0 1	0.0953372 1.09779	0.00246651 0.0337427
4011	0 1	0.100808 1.09575	0.00247246 0.0336558
4012	0 1	0.104103 1.08924	0.00245662 0.0336461
4013	0 1	0.107622 1.10931	0.00244266 0.0336808
4014	0 1	0.0938824 1.09819	0.00242976 0.0336829
4015	0 1	0.101599 1.12199	0.00244880 0.0337102
4016	0 1	0.100676 1.09968	0.00244207 0.0336514
4017	0 1	0.0986105 1.10844	0.00245993 0.0337161
4018	0 1	0.0947986 1.10696	0.00245920 0.0337877
4019	0 1	0.109671 1.11144	0.00244997 0.0337848
4020	0 1	0.103639 1.11718	0.00244859 0.0337405
4021	0 1	0.107853 1.12913	0.00247246 0.0337653
4022	0 1	0.107920 1.11832	0.00245662 0.0337624
4023	0 1	0.101474 1.12806	0.00246374 0.0337224
4024	0 1	0.107146 1.11604	0.00246250 0.0337493
4025	0 1	0.105441 1.11312	0.00245719 0.0337475
4026	0 1	0.103176 1.09552	0.00243582 0.0337087
4027	0 1	0.103616 1.12019	0.00243462 0.0337097
4028	0 1	0.107178 1.13620	0.00244842 0.0337106
4029	0 1	0.105304 1.13261	0.00243200 0.0337050
4030	0 1	0.103221 1.11812	0.00245236 0.0336966
4031	0 1	0.105018 1.13354	0.00243182 0.0337141
4032	0 1	0.115205 1.12008	0.00242088 0.0337260
4033	0 1	0.105687 1.13087	0.00239996 0.0336319
4034	0 1	0.102488 1.10064	0.00239258 0.0336438
4035	0 1	0.0925059 1.08680	0.00237696 0.0336411
4036	0 1	0.102132 1.11290	0.00236199 0.0335589
4037	0 1	0.0999736 1.10964	0.00236309 0.0335571
4038	0 1	0.0935678 1.09882	0.00235649 0.0335492
4039	0 1	0.0972677 1.09203	0.00234173 0.0335326
4040	0 1	0.109727 1.10472	0.00233011 0.0335689
4041	0 1	0.0965442 1.10966	0.00233034 0.0336115
4042	0 1	0.117502 1.13603	0.00234505 0.0335857
4043	0 1	0.100162 1.12500	0.00235183 0.0335757
4044	0 1	0.0990311 1.09385	0.00236071 0.0335815
4045	0 1	0.0950349 1.11163	0.00235121 0.0335395
4046	0 1	0.0870520 1.09609	0.00235869 0.0335587
4047	0 1	0.0920839 1.10592	0.00233720 0.0335533
4048	0 1	0.113766 1.11461	0.00231618 0.0335234
4049	0 1	0.0989423 1.08793	0.00229745 0.0334983
4050	0 1	0.108162 1.10722	0.00229449 0.0335561
4051	0 1	0.0888256 1.08529	0.00227270 0.0334774
4052	0 1	0.111960 1.12723	0.00225710 0.0334538
4053	0 1	0.111553 1.13111	0.00226204 0.0334836
4054	0 1	0.101763 1.11989	0.00225466 0.0334740
4055	0 1	0.0947372 1.09975	0.00225428 0.0334719
4056	0 1	0.0991752 1.09268	0.00225887 0.0334833
4057	0 1	0.0910961 1.11244	0.00224177 0.0334697
4058	0 1	0.0964747 1.09453	0.00223403 0.0334746
4059	0 1	0.0987590 1.11015	0.00222800 0.0334161
4060	0 1	0.0910976 1.08006	0.00222278 0.0334504
4061	0 1	0.0990737 1.09890	0.00223285 0.0335013
4062	0 1	0.0787221 1.06333	0.00221054 0.0334476
4063	0 1	0.105299 1.12456	0.00219964 0.0334198
4064	0 1	0.107738 1.10829	0.00221638 0.0334255
4065	0 1	0.106224 1.12238	0.00222007 0.0334149
4066	0 1	0.0993298 1.10462	0.00221616 0.0334307
4067	0 1	0.110226 1.10202	0.00218695 0.0334862
4068	0 1	0.0974715 1.09566	0.00218202 0.0334250
4069	0 1	0.100750 1.09480	0.00216805 0.0333289
4070	0 1	0.108973 1.12231	0.00218165 0.0333209
4071	0 1	0.101215 1.08561	0.00218871 0.0333410
4072	0 1	0.0885479 1.10101	0.00220722 0.0333622
4073	0 1	0.101431 1.10141	0.00219777 0.0333424
4074	0 1	0.0923445 1.09660	0.00219616 0.0332816
4075	0 1	0.0996716 1.10754	0.00219457 0.0332498
4076	0 1	0.101755 1.10927	0.00219233 0.0332048
4077	0 1	0.114732 1.13482	0.00221032 0.0332120
4078	0 1	0.0920240 1.08887	0.00221051 0.0332611
4079	0 1	0.0877003 1.08456	0.00221897 0.0332836
4080	0 1	0.103661 1.12510	0.00224190 0.0333119
4081	0 1	0.106831 1.11921	0.00225322 0.0333587
4082	0 1	0.0933280 1.11532	0.00225007 0.0333758
4083	0 1	0.0926989 1.09067	0.00226024 0.0334299
4084	0 1	0.106249 1.12814	0.00226232 0.0334353
4085	0 1	0.101892 1.12483	0.00225749 0.0334129
4086	0 1	0.0948642 1.11075	0.00226023 0.0334518
4087	0 1	0.0932240 1.09676	0.00227154 0.0334567
4088	0 1	0.104596 1.10809	0.00223292 0.0334168
4089	0 1	0.106982 1.11705	0.00224279 0.0333928
4090	0 1	0.0948602 1.10686	0.00224676 0.0334693
4091	0 1	0.102003 1.10921	0.00226092 0.0335250
4092	0 1	0.108289 1.12311	0.00226372 0.0335219
4093	0 1	0.113569 1.13855	0.00226137 0.0334776
4094	0 1	0.0971261 1.10347	0.00225482 0.0334915
4095	0 1	0.0889874 1.09018	0.00226241 0.0335274
4096	0 1	0.103753 1.13181	0.00229059 0.0336104
4097	0 1	0.116991 1.13854	0.00229435 0.0336304
4098	0 1	0.110928 1.13216	0.00229809 0.0336856
4099	0 1	0.0995819 1.12144	0.00231658 0.0336779
4100	0 1	0.104166 1.11690	0.00228134 0.0335912
4101	0 1	0.0945253 1.11513	0.00228701 0.0335886
4102	0 1	0.101015 1.12023	0.00228935 0.0335902
4103	0 1	0.102809 1.11167	0.00226227 0.0336190
4104	0 1	0.115146 1.12990	0.00225930 0.0335913
4105	0 1	0.133056 1.14972	0.00225987 0.0336163
4106	0 1	0.0935159 1.09769	0.00225138 0.0336550
4107	0 1	0.0987960 1.09957	0.00225056 0.0336727
4108	0 1	0.108519 1.13516	0.00224523 0.0336858
4109	0 1	0.100226 1.10220	0.00223925 0.0336499
4110	0 1	0.107351 1.12284	0.00224927 0.0336341
4111	0 1	0.109896 1.13530	0.00225752 0.0336131
4112	0 1	0.105223 1.11951	0.00222651 0.0336133
4113	0 1	0.0998426 1.10635	0.00222871 0.0336787
4114	0 1	0.0990829 1.08160	0.00221679 0.0336536
4115	0 1	0.0993421 1.10382	0.00220141 0.0336606
4116	0 1	0.0973832 1.11076	0.00223400 0.0337178
4117	0 1	0.0949826 1.08807	0.00221861 0.0337133
4118	0 1	0.109964 1.14359	0.00222642 0.0337384
4119	0 1	0.107500 1.13008	0.00224250 0.0337411
4120	0 1	0.106154 1.12097	0.00225472 0.0338648
4121	0 1	0.0965196 1.09526	0.00223197 0.0337917
4122	0 1	0.105413 1.09483	0.00222482 0.0338063
4123	0 1	0.115561 1.14263	0.00225487 0.0338842
4124	0 1	0.0883637 1.08816	0.00225695 0.0339271
4125	0 1	0.0984298 1.09683	0.00226039 0.0339123
4126	0 1	0.0940093 1.10600	0.00227120 0.0339326
4127	0 1	0.104837 1.10917	0.00223806 0.0339305
4128	0 1	0.111262 1.12165	0.00224331 0.0339476
4129	0 1	0.0974581 1.10365	0.00224883 0.0339057
4130	0 1	0.104199 1.12447	0.00225965 0.0339267
4131	0 1	0.108212 1.11217	0.00226932 0.0339543
4132	0 1	0.107389 1.12137	0.00227316 0.0340121
4133	0 1	0.100600 1.11258	0.00228759 0.0340371
4134	0 1	0.102956 1.10359	0.00229163 0.0340561
4135	0 1	0.0948519 1.10135	0.00229272 0.0341102
4136	0 1	0.0970939 1.09152	0.00230705 0.0340984
4137	0 1	0.102929 1.11243	0.00231178 0.0340602
4138	0 1	0.104064 1.10614	0.00230053 0.0340434
4139	0 1	0.0905221 1.09432	0.00226654 0.0340619
4140	0 1	0.108771 1.10606	0.00226553 0.0340641
4141	0 1	0.104271 1.13029	0.00225568 0.0340399
4142	0 1	0.105959 1.10626	0.00228403 0.0341029
4143	0 1	0.0975328 1.10885	0.00228592 0.0340972
4144	0 1	0.105535 1.13729	0.00227241 0.0340772
4145	0 1	0.101070 1.11066	0.00228135 0.0340396
4146	0 1	0.101179 1.11149	0.00227303 0.0340907
4147	0 1	0.0960460 1.06984	0.00226062 0.0340462
4148	0 1	0.113661 1.11441	0.00228562 0.0340829
4149	0 1	0.0980025 1.09963	0.00228187 0.0341095
4150	0 1	0.0968433 1.10248	0.00229944 0.0341212
4151	0 1	0.0991824 1.09929	0.00229007 0.0341759
4152	0 1	0.111259 1.13764	0.00227710 0.0340954
4153	0 1	0.107479 1.11767	0.00226475 0.0340194
4154	0 1	0.0931928 1.09640	0.00226176 0.0339691
4155	0 1	0.0878885 1.07907	0.00224166 0.0339415
4156	0 1	0.101083 1.11379	0.00226383 0.0339855
4157	0 1	0.104276 1.10774	0.00227312 0.0339678
4158	0 1	0.0934968 1.07845	0.00227448 0.0339660
4159	0 1	0.0994238 1.10236	0.00227895 0.0340137
4160	0 1	0.102124 1.11205	0.00227999 0.0340675
4161	0 1	0.106053 1.10337	0.00227814 0.0341403
4162	0 1	0.0949148 1.09422	0.00226808 0.0341061
4163	0 1	0.100434 1.10421	0.00226464 0.0341137
4164	0 1	0.114848 1.12950	0.00227222 0.0340431
4165	0 1	0.103837 1.11210	0.00226244 0.0340460
4166	0 1	0.104753 1.10636	0.00229046 0.0340946
4167	0 1	0.0993451 1.11342	0.00226970 0.0340656
4168	0 1	0.0965736 1.10216	0.00225575 0.0340562
4169	0 1	0.107762 1.12814	0.00226780 0.0340724
4170	0 1	0.0987827 1.11328	0.00226441 0.0340689
4171	0 1	0.108235 1.10741	0.00225093 0.0340082
4172	0 1	0.106853 1.14472	0.00226566 0.0340484
4173	0 1	0.0970874 1.11439	0.00226617 0.0340498
4174	0 1	0.0991590 1.11974	0.00224843 0.0339897
4175	0 1	0.0992902 1.12883	0.00226457 0.0339707
4176	0 1	0.101850 1.09870	0.00223789 0.0338857
4177	0 1	0.0945929 1.10916	0.00223589 0.0338821
4178	0 1	0.102361 1.12619	0.00225115 0.0339062
4179	0 1	0.105936 1.12705	0.00224964 0.0338766
4180	0 1	0.116512 1.13060	0.00225129 0.0338458
4181	0 1	0.0981031 1.11296	0.00223713 0.0338613
4182	0 1	0.118673 1.14556	0.00222393 0.0338791
4183	0 1	0.0986254 1.10538	0.00222258 0.0338827
4184	0 1	0.111685 1.12383	0.00224772 0.0339603
4185	0 1	0.0888877 1.07637	0.00224962 0.0339658
4186	0 1	0.0958621 1.10849	0.00225133 0.0339655
4187	0 1	0.101702 1.11134	0.00225771 0.0339820
4188	0 1	0.106256 1.11718	0.00226043 0.0340076
4189	0 1	0.112520 1.13477	0.00224165 0.0339777
4190	0 1	0.104845 1.11557	0.00224700 0.0339845
4191	0 1	0.110082 1.12322	0.00224845 0.0340202
